fuel_price,temperature,available_bikes,holiday,day_of_week,weather,demand_score,rental_price
111.77,25.5,11,0,1,Cloudy,70.25,250.48
108.4,22.4,37,1,6,Rainy,65.53,233.78
102.55,31.1,13,0,2,Sunny,63.85,235.01
117.98,26.5,34,0,4,Sunny,77.42,234.52
115.98,28.8,22,1,0,Sunny,100.0,300.16
91.36,32.9,60,0,1,Cloudy,17.56,117.07
90.79,29.9,94,0,1,Sunny,28.58,119.75
101.29,32.4,88,0,2,Cloudy,20.83,122.26
114.32,30.9,35,0,6,Cloudy,70.33,223.98
119.62,34.8,76,0,6,Sunny,74.65,227.52
94.51,34.1,67,0,0,Sunny,25.56,145.77
107.82,30.7,91,0,0,Sunny,36.29,144.33
101.43,33.6,54,0,0,Cloudy,37.01,159.77
119.1,37.5,93,1,1,Sunny,85.02,249.78
115.26,28.6,5,0,0,Sunny,81.57,273.74
115.15,28.3,86,0,1,Cloudy,40.0,163.56
104.06,35.3,23,0,1,Sunny,56.84,207.16
102.44,31.7,68,0,5,Sunny,62.47,201.37
98.2,21.4,57,0,0,Cloudy,28.49,146.04
91.69,37.8,10,0,3,Cloudy,30.54,176.66
115.94,20.6,21,0,6,Cloudy,75.04,254.58
114.39,35.0,50,0,4,Sunny,64.47,217.14
119.99,35.2,76,0,4,Sunny,63.67,212.3
119.9,39.1,77,0,3,Cloudy,56.32,184.87
106.66,21.1,59,0,0,Sunny,54.68,185.53
113.07,31.9,95,0,1,Rainy,14.69,98.62
118.34,28.6,10,0,2,Sunny,85.44,267.47
115.49,26.6,74,0,3,Sunny,63.39,198.46
97.42,21.8,72,0,4,Sunny,28.38,137.93
103.52,31.3,90,0,4,Rainy,12.7,101.05
93.87,29.6,44,1,1,Cloudy,43.91,193.88
118.62,22.1,95,0,4,Sunny,62.02,185.44
108.19,32.2,70,0,4,Cloudy,35.6,162.47
96.86,34.8,13,0,1,Sunny,51.94,196.49
110.15,35.3,15,0,0,Sunny,71.46,228.31
108.54,38.1,24,0,6,Sunny,88.91,281.05
100.74,28.2,47,1,5,Sunny,80.85,264.42
93.41,39.1,62,0,6,Sunny,53.01,199.33
110.15,37.3,82,0,4,Sunny,52.07,182.83
105.61,25.9,30,0,5,Sunny,83.67,260.63
113.17,23.2,42,0,5,Sunny,73.25,233.79
105.6,28.7,98,0,0,Sunny,41.42,137.74
115.57,28.0,40,0,2,Rainy,22.98,147.55
106.56,31.5,59,1,0,Cloudy,61.85,205.33
106.83,31.7,10,0,1,Rainy,37.35,206.95
116.3,35.0,7,0,1,Sunny,89.58,274.48
102.1,30.2,69,1,1,Sunny,66.15,218.97
94.02,22.1,68,0,4,Cloudy,19.18,137.57
90.86,37.2,62,0,3,Cloudy,20.42,127.83
112.65,26.2,62,0,4,Cloudy,62.96,204.46
108.61,39.4,22,1,0,Cloudy,76.69,241.35
111.12,22.4,27,0,2,Cloudy,63.39,215.12
96.39,39.2,100,0,2,Cloudy,12.44,101.88
94.09,21.8,33,0,2,Cloudy,36.59,187.74
90.44,24.6,27,0,5,Rainy,22.08,144.12
100.52,20.9,40,0,2,Rainy,10.72,125.88
107.7,34.1,74,1,5,Sunny,88.23,278.49
101.77,37.0,85,0,3,Sunny,41.27,161.33
103.12,28.7,86,0,6,Sunny,57.59,193.46
117.12,38.6,99,0,2,Sunny,55.78,169.78
100.45,31.8,10,1,5,Sunny,98.82,320.29
105.42,32.6,38,0,4,Sunny,52.05,194.16
113.51,36.9,48,1,2,Sunny,85.91,258.7
101.9,25.9,48,1,1,Cloudy,59.0,229.04
108.66,27.1,31,1,0,Sunny,89.55,275.6
115.87,38.1,56,1,4,Cloudy,72.17,236.88
118.49,38.0,46,1,3,Sunny,95.13,296.25
94.41,39.5,29,0,4,Rainy,5.46,113.01
117.8,38.0,78,0,1,Cloudy,53.84,181.02
104.76,22.5,43,0,2,Sunny,56.21,199.79
97.75,36.5,43,0,2,Rainy,2.33,105.06
103.77,28.2,16,0,3,Sunny,67.18,238.24
119.4,39.8,15,0,6,Rainy,66.74,248.35
104.78,29.4,7,0,0,Cloudy,50.77,226.03
99.86,31.1,26,1,2,Sunny,70.29,249.76
109.0,30.6,8,0,5,Sunny,93.57,283.62
97.2,26.4,12,0,3,Sunny,54.29,222.14
92.28,21.5,18,0,6,Rainy,18.19,148.78
93.87,37.9,88,0,6,Cloudy,25.48,127.17
93.84,36.1,92,0,6,Sunny,41.29,145.06
94.56,22.8,18,1,2,Sunny,70.16,239.35
94.16,35.5,96,0,5,Sunny,39.26,147.52
109.23,32.5,20,0,6,Sunny,81.38,252.93
95.46,28.2,36,0,4,Rainy,11.43,123.34
100.37,25.1,68,0,3,Sunny,38.6,172.33
116.9,37.2,80,0,3,Sunny,57.08,187.19
104.22,34.0,20,0,3,Rainy,33.26,183.73
110.03,31.0,56,1,2,Sunny,80.68,254.6
95.17,32.2,23,0,3,Sunny,41.93,193.65
95.77,21.8,73,0,4,Sunny,32.42,142.46
91.23,29.5,16,1,0,Cloudy,52.18,230.14
95.07,23.9,97,1,0,Cloudy,31.75,146.14
98.36,24.2,9,0,1,Sunny,56.0,219.19
95.31,33.2,46,0,4,Cloudy,24.52,148.62
92.66,38.2,21,0,4,Cloudy,37.06,175.49
93.62,28.1,76,0,3,Cloudy,17.6,116.33
103.82,24.2,98,0,6,Rainy,8.29,90.48
96.19,33.0,14,0,1,Sunny,48.94,201.89
100.93,37.4,88,0,5,Sunny,46.91,177.91
105.1,35.0,20,0,5,Cloudy,51.7,204.74
110.71,37.4,20,0,4,Sunny,69.29,256.38
91.18,30.7,46,1,4,Sunny,58.15,217.21
113.98,35.0,7,0,4,Sunny,78.33,260.63
108.84,22.8,27,0,2,Cloudy,58.7,213.12
92.45,27.0,90,0,4,Sunny,21.72,122.48
116.21,27.8,32,0,5,Sunny,87.43,273.53
117.63,30.2,49,0,2,Sunny,68.08,202.74
91.83,38.6,72,0,6,Cloudy,24.73,133.56
98.31,37.5,28,0,5,Cloudy,58.69,200.73
114.19,22.7,23,0,4,Sunny,78.03,261.81
112.45,23.5,79,0,6,Cloudy,58.58,198.94
95.54,27.2,44,0,5,Cloudy,34.98,166.3
96.28,25.8,50,0,0,Cloudy,31.78,158.87
101.11,32.3,44,0,6,Sunny,58.95,197.67
104.54,38.1,66,0,2,Cloudy,37.72,155.52
108.55,39.2,22,0,6,Rainy,38.52,178.43
101.07,33.1,16,0,2,Sunny,57.26,216.48
103.88,36.8,18,0,6,Sunny,74.76,257.54
112.42,30.5,86,0,3,Sunny,40.79,165.67
91.1,24.2,65,0,4,Cloudy,25.24,142.82
97.57,30.5,16,0,1,Cloudy,39.93,186.29
111.4,31.1,31,0,6,Sunny,81.5,250.24
116.86,34.8,10,1,1,Sunny,100.0,310.72
105.35,24.4,92,0,1,Rainy,5.17,90.68
105.96,27.4,37,0,1,Cloudy,49.67,194.13
93.22,27.3,84,1,0,Rainy,3.9,94.75
103.42,39.2,54,0,1,Rainy,13.22,126.72
105.98,28.9,16,0,5,Sunny,69.62,248.03
97.27,35.1,99,0,3,Sunny,25.02,110.05
98.08,35.0,61,0,1,Cloudy,36.04,156.3
101.32,25.3,57,0,3,Sunny,37.35,169.95
90.6,31.4,17,0,2,Sunny,39.05,194.7
99.66,37.9,76,0,6,Sunny,41.07,161.45
96.34,29.5,7,0,5,Rainy,32.45,182.84
99.82,38.9,68,0,4,Sunny,41.67,168.02
93.59,24.3,88,0,6,Sunny,40.91,162.27
116.72,21.5,62,0,6,Cloudy,68.46,208.36
107.81,37.8,8,0,1,Rainy,23.59,165.6
110.37,37.0,49,0,3,Rainy,19.65,128.76
113.68,39.9,70,0,5,Cloudy,70.8,226.14
104.95,33.6,40,0,3,Sunny,59.82,204.22
92.61,38.7,27,0,4,Sunny,40.35,187.41
106.11,36.5,23,1,2,Rainy,48.08,202.98
107.61,36.9,44,0,1,Sunny,53.07,204.54
112.36,31.4,76,0,3,Cloudy,52.2,184.47
102.95,27.6,20,0,6,Sunny,69.83,242.61
93.83,38.7,62,0,1,Sunny,34.33,171.48
98.51,28.6,22,0,5,Cloudy,49.53,197.53
100.89,30.8,40,0,0,Rainy,13.45,136.61
109.38,28.9,28,1,6,Rainy,71.91,259.81
107.12,31.3,5,0,3,Rainy,29.45,182.92
100.68,29.4,5,1,2,Cloudy,73.27,258.97
119.6,21.0,68,0,5,Cloudy,68.59,212.58
108.17,37.6,66,0,4,Rainy,12.95,110.46
97.12,28.9,40,0,3,Sunny,43.63,181.16
93.05,31.8,79,1,0,Rainy,15.74,117.1
94.59,22.8,22,0,4,Cloudy,33.79,171.91
97.38,20.1,20,0,2,Rainy,18.16,159.43
94.82,24.9,21,1,1,Cloudy,61.65,232.92
95.6,34.1,28,0,1,Sunny,41.14,185.9
98.55,22.0,72,0,3,Sunny,28.6,134.68
95.2,38.2,83,0,4,Sunny,26.12,130.4
116.9,24.3,6,0,0,Sunny,89.92,290.47
92.41,24.1,99,1,0,Sunny,34.85,152.14
105.74,23.6,77,0,2,Cloudy,40.58,170.89
102.31,20.3,14,0,5,Sunny,72.96,239.64
119.47,35.4,57,0,4,Sunny,80.89,236.05
93.36,37.5,93,0,4,Rainy,0.0,80.0
101.94,32.3,55,0,1,Sunny,51.56,202.51
119.08,23.8,73,0,6,Rainy,38.49,160.18
115.97,25.7,18,0,2,Sunny,66.53,224.42
114.51,29.5,70,0,2,Rainy,26.07,145.67
97.74,39.1,86,0,5,Sunny,50.34,173.49
95.13,24.9,97,0,2,Cloudy,16.09,112.59
110.06,34.6,57,0,4,Cloudy,44.37,189.04
117.88,28.8,88,0,6,Rainy,32.99,132.56
106.7,26.0,68,0,1,Sunny,54.3,201.41
107.15,29.1,76,1,2,Sunny,77.22,235.39
98.4,21.4,53,0,1,Rainy,3.35,101.22
113.08,36.0,94,0,5,Sunny,70.55,206.23
95.61,24.9,66,0,2,Sunny,46.63,166.4
99.71,34.5,41,0,4,Sunny,46.32,187.71
102.76,21.4,53,0,1,Sunny,47.4,181.87
105.23,39.1,72,0,3,Sunny,49.04,169.77
97.27,23.9,37,0,6,Sunny,58.39,206.42
93.45,37.7,26,0,5,Sunny,64.06,236.42
108.32,36.2,74,0,2,Sunny,48.26,173.44
98.66,39.4,37,0,4,Sunny,46.73,182.77
107.44,29.6,32,0,1,Cloudy,44.34,192.4
94.63,34.5,92,0,0,Rainy,0.0,85.13
104.43,27.4,8,0,4,Sunny,59.21,227.57
105.98,23.7,70,0,4,Rainy,14.7,106.58
91.55,28.9,81,0,0,Rainy,0.0,80.0
100.1,23.3,53,0,0,Cloudy,39.15,161.76
94.03,39.6,15,0,6,Rainy,22.19,165.88
91.9,21.9,39,0,3,Sunny,45.07,194.33
119.7,31.8,43,0,3,Rainy,48.5,184.44
99.67,32.5,14,1,3,Cloudy,67.98,248.48
114.3,30.8,78,0,4,Sunny,50.35,182.22
97.64,33.2,76,0,6,Cloudy,35.52,149.83
110.45,22.3,73,1,4,Cloudy,59.29,212.71
112.81,31.1,27,0,4,Sunny,67.25,231.78
107.87,25.7,38,0,3,Sunny,68.29,232.77
104.15,38.8,36,0,1,Cloudy,44.66,184.8
102.36,35.2,20,1,6,Cloudy,79.24,261.37
100.47,39.5,72,0,4,Cloudy,25.36,143.97
117.89,20.8,58,0,4,Cloudy,56.77,186.17
114.92,25.7,32,0,4,Sunny,75.44,240.0
118.95,23.9,64,0,3,Sunny,61.09,202.21
93.73,20.2,82,0,2,Rainy,0.0,90.87
111.93,24.8,80,0,3,Rainy,21.01,115.78
118.15,33.6,64,0,2,Cloudy,49.35,182.84
95.44,24.6,89,0,3,Rainy,0.0,80.0
91.99,30.2,84,0,6,Rainy,2.55,91.12
112.23,37.8,48,0,1,Sunny,71.16,243.67
107.23,33.9,6,0,1,Sunny,75.06,241.44
115.25,27.9,27,0,4,Sunny,71.74,234.81
94.19,27.4,97,1,3,Sunny,49.24,181.82
113.86,29.1,50,0,2,Cloudy,54.19,221.09
96.05,23.5,77,0,2,Sunny,29.33,144.0
94.91,32.7,58,0,1,Rainy,0.43,90.95
94.93,27.3,75,0,4,Cloudy,24.09,129.67
114.44,37.0,97,0,6,Cloudy,54.51,164.8
109.96,35.1,85,0,2,Sunny,47.44,174.34
105.69,32.2,13,0,3,Sunny,58.4,231.98
100.76,27.3,74,0,4,Cloudy,30.7,154.51
116.32,24.2,48,0,5,Rainy,54.74,196.89
101.77,35.5,88,0,3,Rainy,6.23,85.76
114.5,29.7,78,0,3,Cloudy,41.51,172.69
103.17,24.5,77,1,1,Sunny,59.75,215.09
101.31,23.9,16,0,6,Sunny,78.39,250.2
103.88,23.3,36,0,3,Rainy,21.18,142.12
99.04,35.5,38,0,0,Sunny,47.33,197.51
112.43,24.6,87,0,4,Cloudy,42.6,156.15
105.08,30.5,37,0,0,Cloudy,49.23,195.37
96.97,29.0,68,0,6,Sunny,51.48,171.91
116.99,31.6,52,0,3,Sunny,67.0,210.63
101.52,37.5,20,0,3,Rainy,25.68,160.49
106.31,37.4,54,0,1,Rainy,12.25,114.45
117.19,29.0,27,0,1,Rainy,49.3,191.06
108.73,20.3,30,0,5,Sunny,74.61,241.79
93.51,28.5,58,0,1,Sunny,35.6,153.06
118.19,32.1,48,0,5,Rainy,52.07,194.95
108.83,31.2,41,0,6,Sunny,73.56,244.86
100.05,33.0,13,0,6,Cloudy,67.96,238.42
94.18,23.1,98,0,1,Sunny,25.58,118.64
113.82,32.9,17,0,5,Cloudy,80.34,269.7
108.6,23.7,64,0,2,Sunny,62.43,211.24
106.0,35.0,84,0,1,Rainy,13.7,114.05
116.82,26.8,6,1,3,Rainy,64.4,227.75
113.66,34.2,99,0,5,Sunny,54.49,169.99
94.55,21.0,64,0,3,Sunny,33.16,148.11
99.35,28.2,61,0,5,Cloudy,52.64,182.66
97.45,34.1,47,0,4,Sunny,45.14,191.17
112.32,24.5,23,0,5,Rainy,59.45,216.16
91.01,35.9,15,0,0,Sunny,39.02,176.61
107.1,32.6,82,1,5,Sunny,80.46,240.8
112.87,31.8,51,1,5,Cloudy,88.55,268.82
116.3,27.1,93,1,2,Cloudy,67.76,203.09
100.26,29.6,67,0,2,Sunny,44.13,179.08
114.64,31.9,11,1,6,Sunny,100.0,313.75
93.32,29.4,83,0,4,Sunny,34.29,149.45
115.39,34.0,98,0,4,Sunny,62.02,191.51
93.82,28.7,35,0,1,Sunny,43.58,194.67
101.92,24.0,92,0,4,Rainy,0.0,80.0
113.92,24.3,59,0,2,Sunny,64.31,201.32
94.5,20.1,29,0,0,Sunny,46.32,192.22
96.88,26.0,76,0,5,Cloudy,38.19,142.5
111.67,35.0,34,0,0,Sunny,62.73,212.42
111.6,35.9,40,0,2,Rainy,28.09,168.51
109.23,24.0,54,0,1,Cloudy,51.99,182.78
110.82,39.2,18,1,0,Sunny,89.6,277.88
106.28,30.0,33,0,5,Rainy,39.64,185.22
97.55,38.3,31,0,5,Sunny,61.64,227.36
100.37,34.1,54,0,0,Cloudy,29.9,138.48
95.45,34.4,40,1,1,Rainy,25.32,162.56
117.25,21.7,38,0,0,Rainy,37.19,168.56
107.5,24.4,25,0,3,Sunny,60.29,223.67
102.03,20.2,42,0,6,Sunny,60.15,209.84
103.86,34.3,79,1,2,Sunny,61.59,195.43
118.42,26.9,83,0,0,Cloudy,55.82,180.12
94.6,35.7,80,0,0,Rainy,0.0,90.01
107.59,26.8,92,0,1,Sunny,36.81,160.81
105.18,36.4,54,1,0,Sunny,79.6,254.39
108.34,22.6,41,0,1,Rainy,26.68,149.4
90.54,23.5,79,0,2,Sunny,16.48,105.73
116.16,26.8,23,0,3,Sunny,75.33,247.82
117.96,28.2,5,0,4,Sunny,76.06,256.38
106.95,27.0,85,0,2,Sunny,36.82,151.23
110.9,35.3,44,0,0,Rainy,36.76,168.68
117.67,21.9,59,1,6,Rainy,65.32,226.91
111.22,27.0,84,0,3,Sunny,54.31,177.88
94.58,36.7,30,1,4,Rainy,27.31,182.83
107.29,21.3,47,0,4,Sunny,56.92,208.63
108.2,38.8,63,1,5,Rainy,55.24,197.28
102.72,39.7,55,0,5,Sunny,52.17,199.41
112.09,21.8,19,0,0,Rainy,44.03,185.51
118.03,25.8,12,0,5,Sunny,97.95,288.48
117.77,27.4,98,0,4,Sunny,54.73,168.1
103.53,35.5,18,0,4,Rainy,27.23,175.64
93.4,31.9,11,0,2,Sunny,43.19,195.81
119.55,32.9,22,0,5,Rainy,63.76,223.74
115.17,35.2,16,0,5,Sunny,92.12,284.13
93.74,22.4,6,0,2,Sunny,52.36,220.59
117.63,36.7,54,0,4,Rainy,34.17,172.22
116.1,34.1,97,0,1,Cloudy,39.9,136.34
105.57,31.5,25,0,0,Sunny,62.66,235.39
107.74,37.8,11,0,1,Sunny,66.95,223.48
101.97,34.0,95,0,1,Cloudy,15.35,112.38
91.64,24.0,16,0,4,Sunny,43.65,204.88
100.06,28.6,88,0,0,Sunny,31.0,146.51
114.09,29.9,61,0,1,Cloudy,54.56,197.25
90.14,21.1,82,0,6,Cloudy,21.33,113.88
100.0,39.1,78,0,6,Rainy,10.58,111.01
101.95,22.6,27,0,6,Cloudy,65.72,221.25
106.12,33.9,34,0,2,Sunny,63.2,214.25
117.6,30.1,62,0,2,Sunny,67.76,212.32
100.39,20.5,99,0,0,Sunny,33.07,132.1
100.41,38.5,56,0,1,Sunny,47.86,185.08
112.13,37.0,60,0,6,Sunny,75.14,224.68
103.57,30.5,14,0,3,Rainy,20.11,156.83
96.74,24.6,23,0,5,Rainy,29.7,155.99
103.57,22.4,23,0,3,Cloudy,53.47,210.06
94.23,27.3,91,0,0,Cloudy,17.0,107.93
95.29,25.1,63,0,5,Sunny,49.33,190.41
104.95,30.1,48,0,0,Cloudy,45.85,192.45
102.57,39.3,63,0,3,Rainy,8.84,108.04
117.45,31.5,100,1,1,Cloudy,71.39,197.82
100.87,37.8,88,0,1,Sunny,41.64,144.16
107.42,33.0,8,0,4,Cloudy,52.25,224.03
108.97,29.5,69,0,5,Cloudy,63.33,203.35
90.39,37.1,17,0,0,Sunny,51.68,223.51
109.91,29.4,71,0,1,Sunny,56.19,197.81
95.34,37.4,16,0,3,Cloudy,43.13,196.68
118.83,25.8,97,1,5,Cloudy,80.91,233.17
94.46,22.6,59,0,3,Rainy,0.0,86.31
102.44,37.1,65,0,2,Sunny,43.11,165.05
92.56,31.7,99,0,1,Sunny,17.13,109.66
119.91,37.8,45,1,6,Sunny,100.0,289.74
105.07,38.8,40,0,6,Sunny,69.74,234.27
107.86,21.1,6,0,4,Cloudy,64.17,245.75
92.01,30.0,26,1,4,Rainy,18.73,154.27
112.5,27.5,26,0,5,Cloudy,76.84,246.87
96.3,32.5,45,0,0,Rainy,6.69,107.37
116.94,35.9,99,0,2,Sunny,54.21,179.75
96.15,25.6,18,0,5,Sunny,66.31,241.39
95.72,31.1,97,1,3,Sunny,46.49,187.69
91.1,34.2,39,1,3,Cloudy,43.08,194.46
104.16,22.7,54,1,0,Sunny,75.35,242.85
106.95,36.3,13,0,4,Cloudy,59.32,229.02
91.97,32.1,100,0,4,Sunny,25.82,119.18
113.27,39.0,63,0,3,Sunny,60.67,195.62
103.6,26.8,60,0,6,Sunny,60.79,205.13
105.73,22.2,95,0,0,Sunny,39.06,151.46
103.22,30.1,14,0,5,Rainy,46.53,205.94
102.02,21.7,29,0,1,Rainy,18.59,147.52
106.79,39.4,49,1,5,Sunny,90.05,281.09
94.66,20.8,15,0,2,Rainy,22.29,161.79
95.46,35.1,13,0,4,Cloudy,32.56,179.28
115.85,30.5,11,0,5,Cloudy,87.26,266.45
118.38,27.4,75,0,4,Sunny,64.77,206.05
101.2,21.3,38,0,4,Cloudy,39.15,175.1
98.12,32.4,87,1,1,Sunny,46.32,165.9
109.32,31.7,24,0,6,Sunny,78.46,258.24
102.26,25.6,93,0,1,Sunny,33.45,142.86
90.76,38.2,9,0,5,Cloudy,50.92,215.56
94.68,26.1,97,0,2,Cloudy,17.19,111.89
111.48,29.0,59,0,4,Rainy,15.62,124.62
109.77,30.9,95,0,3,Cloudy,30.14,129.78
90.81,22.0,93,0,4,Rainy,0.0,92.66
96.66,38.6,19,0,2,Cloudy,42.45,193.1
96.93,27.5,52,0,5,Sunny,47.48,164.12
110.16,21.6,8,0,2,Cloudy,67.21,222.55
90.59,27.7,82,0,3,Sunny,21.22,131.83
93.12,32.0,85,0,1,Cloudy,17.92,100.08
114.0,30.3,25,0,3,Cloudy,59.24,214.77
95.36,33.9,84,0,2,Cloudy,10.88,92.87
109.58,21.1,94,0,3,Sunny,44.63,155.91
97.15,25.7,13,0,4,Cloudy,40.5,194.48
92.98,36.4,70,0,2,Sunny,26.87,133.06
97.3,21.6,83,0,6,Sunny,44.09,156.34
111.67,37.1,39,0,5,Cloudy,79.27,254.01
115.67,21.8,92,0,1,Cloudy,37.41,167.39
114.91,36.7,55,0,1,Sunny,61.64,212.77
101.92,27.2,82,0,3,Cloudy,26.18,123.81
110.04,32.2,41,0,3,Cloudy,52.88,206.66
96.15,23.1,10,0,6,Sunny,69.78,259.56
98.79,21.3,86,0,6,Cloudy,41.72,165.6
116.89,24.3,90,0,3,Sunny,63.72,182.34
90.39,22.6,86,0,5,Cloudy,27.19,135.17
92.57,26.2,55,1,4,Sunny,43.7,182.48
96.24,30.3,70,0,1,Sunny,25.03,135.48
90.8,31.8,100,0,2,Rainy,0.0,80.0
95.44,35.8,21,0,2,Rainy,17.28,151.54
107.49,33.1,69,0,1,Cloudy,43.72,166.37
102.64,32.2,13,0,5,Sunny,70.96,257.58
116.78,28.2,17,0,6,Sunny,93.46,284.7
114.52,29.5,62,1,6,Cloudy,86.19,257.36
100.25,28.3,34,0,3,Sunny,45.06,193.68
97.78,36.8,35,0,0,Rainy,12.47,132.8
101.39,24.6,27,0,3,Sunny,64.76,232.88
107.71,20.1,67,0,5,Sunny,63.99,205.61
98.04,33.0,32,0,1,Cloudy,43.95,198.78
108.72,24.0,63,0,4,Cloudy,39.76,172.99
102.28,37.8,14,0,3,Sunny,51.54,210.67
106.56,37.2,93,0,6,Rainy,26.88,133.46
103.08,21.5,94,0,2,Cloudy,25.33,121.49
98.83,22.1,30,0,4,Rainy,20.61,151.66
118.45,29.9,81,0,1,Cloudy,60.73,200.43
112.91,32.2,21,0,6,Cloudy,76.67,254.5
94.2,25.5,44,0,0,Sunny,44.82,177.12
116.05,34.3,72,0,3,Cloudy,48.1,166.03
104.62,31.9,27,0,4,Cloudy,44.38,193.72
116.84,26.5,39,0,4,Sunny,78.92,241.76
114.0,20.5,79,0,2,Sunny,49.55,183.13
102.76,35.0,80,0,6,Cloudy,45.13,154.16
90.67,24.3,13,1,3,Sunny,68.36,262.08
98.06,36.7,83,0,0,Sunny,38.77,153.7
106.25,28.4,49,0,4,Sunny,52.51,188.18
109.0,31.5,41,0,2,Sunny,66.25,220.14
97.74,37.5,73,0,6,Cloudy,34.09,148.23
94.18,37.3,23,0,3,Sunny,41.03,191.23
115.05,27.4,79,0,3,Sunny,60.02,183.74
119.53,24.2,77,0,6,Sunny,83.09,228.38
105.77,35.5,31,0,6,Sunny,69.12,231.32
95.15,28.7,17,0,6,Cloudy,61.94,227.74
98.17,23.8,61,0,0,Sunny,29.57,153.45
90.55,38.1,64,0,2,Sunny,26.9,143.57
117.43,24.0,16,0,6,Sunny,97.32,289.07
93.53,20.5,13,0,0,Rainy,2.66,125.19
107.3,20.4,96,0,4,Sunny,48.76,166.1
98.22,32.4,81,0,5,Rainy,9.33,99.28
106.63,33.2,88,1,6,Sunny,79.03,234.18
109.54,26.2,81,0,1,Cloudy,41.65,142.27
114.89,26.4,31,0,1,Sunny,65.77,235.35
96.19,26.8,94,0,0,Sunny,20.73,119.69
90.33,33.6,67,0,0,Cloudy,23.21,145.26
94.11,21.2,97,0,5,Cloudy,26.73,118.13
117.0,38.6,33,0,5,Sunny,77.12,251.88
116.22,24.5,26,0,5,Sunny,90.02,258.79
107.92,40.0,77,0,5,Sunny,63.62,186.89
108.02,23.4,92,1,6,Rainy,45.52,169.04
109.95,35.4,23,0,1,Rainy,23.03,150.33
95.26,24.5,42,0,4,Sunny,40.15,184.64
117.43,21.6,99,0,5,Cloudy,57.29,188.04
102.56,37.5,43,0,5,Sunny,67.05,234.46
101.49,37.2,19,0,0,Cloudy,49.07,208.61
105.57,28.1,58,0,5,Cloudy,57.95,205.44
91.41,34.0,36,0,4,Sunny,43.33,174.75
94.99,31.1,50,0,6,Sunny,63.44,225.38
112.14,37.1,65,0,6,Rainy,33.04,161.99
92.48,26.3,97,0,4,Rainy,0.0,80.0
108.09,30.5,56,0,6,Cloudy,64.06,216.05
97.36,29.7,38,0,2,Sunny,44.01,180.84
101.68,27.1,77,1,6,Sunny,60.8,220.74
98.66,37.8,39,0,4,Cloudy,35.33,161.29
100.67,23.3,74,0,5,Rainy,24.98,133.7
111.57,23.0,41,0,6,Rainy,38.08,174.54
98.91,31.5,82,0,3,Sunny,34.87,146.34
106.99,33.1,65,1,5,Cloudy,66.45,239.3
104.28,23.9,53,0,1,Cloudy,44.87,192.8
109.91,27.8,13,0,6,Sunny,87.17,262.31
118.1,38.9,23,0,6,Sunny,92.42,283.75
111.98,24.9,91,0,1,Sunny,48.58,166.85
96.45,33.4,32,0,6,Cloudy,42.58,192.31
90.94,34.8,84,0,0,Rainy,0.0,84.7
97.87,29.0,30,0,0,Rainy,8.81,119.35
107.85,38.8,42,0,2,Cloudy,51.68,188.72
91.54,34.7,44,0,5,Sunny,44.3,179.53
104.89,29.2,29,0,2,Cloudy,59.63,216.87
107.91,31.4,73,0,3,Rainy,22.76,131.01
100.03,33.9,75,0,0,Cloudy,37.91,151.17
113.13,31.8,27,0,1,Sunny,82.54,273.73
93.2,37.6,93,0,3,Rainy,0.0,82.78
92.25,27.1,69,1,6,Rainy,23.26,149.36
111.85,26.0,26,0,0,Rainy,45.1,192.07
104.86,24.3,68,0,3,Rainy,11.19,102.84
110.65,20.8,72,0,5,Sunny,73.54,228.45
103.04,20.9,62,0,4,Rainy,7.86,100.21
97.39,37.4,32,0,6,Cloudy,48.47,180.06
114.57,33.6,82,0,6,Sunny,76.41,226.06
113.98,33.2,72,0,4,Cloudy,39.52,154.1
110.84,32.3,79,0,3,Sunny,56.48,184.48
98.16,37.0,100,0,0,Sunny,29.87,134.32
107.71,29.6,8,0,4,Rainy,31.51,170.27
100.83,37.4,5,0,4,Sunny,59.86,217.44
92.75,27.2,30,0,3,Rainy,6.03,130.6
117.52,38.5,37,0,4,Sunny,76.36,243.49
94.1,34.0,85,0,5,Sunny,44.11,171.95
118.51,25.1,31,0,6,Sunny,89.39,275.4
103.38,31.3,46,0,1,Cloudy,54.76,205.81
95.55,30.7,73,0,4,Sunny,30.4,144.53
106.26,22.8,75,0,5,Rainy,26.23,136.02
116.19,31.8,68,0,6,Cloudy,78.61,241.57
111.97,26.3,29,0,3,Cloudy,50.1,207.2
114.2,21.0,76,0,4,Sunny,68.17,204.99
109.76,39.0,8,0,4,Sunny,72.71,255.83
110.77,32.8,16,0,2,Rainy,33.7,172.71
115.48,37.5,62,1,3,Sunny,79.02,243.73
97.49,33.5,99,0,3,Sunny,20.19,116.39
104.68,27.1,15,1,5,Sunny,95.82,294.89
96.64,30.3,63,0,2,Rainy,2.44,99.08
119.63,33.5,40,0,2,Sunny,80.56,253.04
118.32,39.2,26,0,5,Sunny,96.01,282.11
91.18,25.1,69,0,1,Cloudy,13.52,120.6
111.17,37.5,54,0,4,Rainy,32.25,152.53
117.76,38.5,8,1,0,Sunny,100.0,318.54
95.42,33.4,76,0,0,Sunny,37.8,156.08
107.04,38.6,93,0,2,Sunny,40.86,153.43
117.46,28.0,96,0,3,Sunny,59.91,177.64
91.02,39.1,56,0,3,Sunny,32.56,153.73
